From*, To*, Rate, 
1, 15, 0.0788908884866132, 
1, 21, 0.00037551750206664, 
1, 39, 9.57660063815523e-05, 
15, 1, 0.0209767570152299, 
15, 21, 0.00661093435854939, 
15, 39, 0.0204337596298917, 
21, 1, 0.00176931130550861, 
21, 15, 0.097858338578294, 
21, 39, 0.348458015226045, 
39, 1, 0.000157258402602375, 
39, 15, 0.0033858854594708, 
39, 21, 0.0257977193281396, 
