From*, To*, Rate, 
1, 15, 0.0328029915120988, 
1, 21, 0.0183534558258297, 
1, 39, 2.62450177114502e-08, 
15, 1, 0.0936623785143724, 
15, 21, 0.0924290559747874, 
15, 39, 2.7179781142007e-05, 
21, 1, 0.128641912567609, 
21, 15, 0.184441158897613, 
21, 39, 0.000153049361362296, 
39, 21, 0.404255319148936, 
