From*, To*, Rate, 
1, 15, 0.028168991524208, 
1, 21, 0.041774154252, 
1, 39, 0.000185839993600884, 
15, 1, 0.130731211274189, 
15, 21, 0.087086119763221, 
15, 39, 0.00312519377811273, 
21, 1, 0.0242629994939586, 
21, 15, 0.082152007741546, 
21, 39, 0.225772956080931, 
39, 1, 0.000664130131615647, 
39, 15, 0.000292596159412282, 
39, 21, 0.027186182725249, 
