From*, To*, Rate, 
1, 15, 0.00208556239323988, 
1, 21, 0.00998843018648519, 
15, 1, 0.00230049355094905, 
15, 21, 0.0920769835335113, 
15, 39, 0.000393720206437465, 
21, 1, 0.00306888866100448, 
21, 15, 0.0099975058710761, 
21, 39, 0.0302702049909432, 
39, 1, 0.000231622278221682, 
39, 21, 0.0150308965313489, 
