From*, To*, Rate, 
1, 15, 0.00626681742644539, 
1, 21, 0.0121872932062686, 
15, 1, 0.0326387207020792, 
15, 21, 0.008100211679588, 
21, 1, 0.0203683359344957, 
21, 15, 0.0817719460796802, 
21, 39, 0.0571105663593127, 
39, 21, 0.00597071835132109, 
