From*, To*, Rate, 
1, 15, 0.00597558758114556, 
1, 21, 0.040446471335596, 
1, 39, 0.00405842197839712, 
15, 1, 0.00580260398071592, 
15, 21, 0.282882676928678, 
15, 39, 0.0424251105061906, 
21, 1, 0.0296890490499075, 
21, 15, 0.0573108263879742, 
21, 39, 0.295271693462837, 
39, 1, 0.000510811276647657, 
39, 15, 0.000181313380405172, 
39, 21, 0.0168602043991252, 
