From*, To*, Rate, 
1, 15, 0.00687291546467153, 
1, 21, 0.0523446744514687, 
1, 39, 0.00189705298810411, 
15, 1, 0.018984259783143, 
15, 21, 0.360183450356945, 
15, 39, 0.0138476652475428, 
21, 1, 0.0204196742826101, 
21, 15, 0.0290745341923904, 
21, 39, 0.0700665260035292, 
39, 1, 0.00154631029245958, 
39, 15, 0.00033714808507683, 
39, 21, 0.0793221038040509, 
