From*, To*, Rate, 
1, 15, 0.0092821113980404, 
1, 21, 0.0464263659390551, 
1, 39, 0.00196299153303753, 
15, 1, 0.0117270578045574, 
15, 21, 0.347714498974078, 
15, 39, 0.0254401680618031, 
21, 1, 0.0140285400047121, 
21, 15, 0.0377296929826373, 
21, 39, 0.134909357011883, 
39, 1, 0.00152657847915367, 
39, 15, 0.000477598013749471, 
39, 21, 0.0668384276205006, 
