From*, To*, Rate, 
1, 15, 0.0884502368739195, 
1, 21, 0.000225696201008321, 
15, 1, 0.0052299582556533, 
15, 21, 0.000425175017729206, 
15, 39, 0.000167661845177247, 
21, 1, 0.00122629379695657, 
21, 15, 0.0259362444537031, 
21, 39, 0.250136592401107, 
39, 1, 9.12851413610236e-06, 
39, 15, 5.03232222869299e-05, 
39, 21, 0.000804046274973353, 
