From*, To*, Rate, 
1, 15, 0.0421039552540677, 
1, 21, 3.47565300067329e-05, 
1, 39, 2.33820052588096e-05, 
15, 1, 0.00157544794123201, 
15, 21, 0.000120633315175533, 
15, 39, 0.000431585699195769, 
21, 1, 0.000567540243620136, 
21, 15, 0.0320597842352164, 
21, 39, 0.293839788238376, 
39, 1, 3.6620158975452e-06, 
39, 15, 0.000557255115710253, 
39, 21, 0.00273655463279357, 
