From*, To*, Rate, 
1, 15, 0.00692846836001618, 
1, 21, 0.00401806542419575, 
15, 1, 0.0195198129053533, 
15, 21, 0.0233121694563619, 
15, 39, 5.10832652826339e-06, 
21, 1, 0.0286333194622967, 
21, 15, 0.0464292031140475, 
21, 39, 4.3346855978941e-05, 
39, 21, 0.116536275552786, 
