From*, To*, Rate, 
1, 15, 0.00118045157335555, 
1, 21, 0.0141996300087116, 
15, 1, 0.000905129238952598, 
15, 21, 0.0939440244994036, 
21, 1, 0.00176707975752263, 
21, 15, 0.00554277589305522, 
21, 39, 0.00963509422911027, 
39, 21, 0.0451407298352062, 
