From*, To*, Rate, 
1, 15, 0.0156716618545309, 
1, 21, 0.00303154284467729, 
15, 1, 0.0151161800851979, 
15, 21, 0.0046795601279309, 
15, 39, 0.00130019460277825, 
21, 1, 0.0129197075508846, 
21, 15, 0.055532086642831, 
21, 39, 0.0747253313744069, 
39, 21, 0.0183354222178325, 
