From*, To*, Rate, 
1, 15, 0.00153277027588903, 
1, 21, 0.0110510382972173, 
1, 39, 5.8398418141814e-05, 
15, 1, 0.00385336534314149, 
15, 21, 0.092435157729741, 
15, 39, 0.000399005889534523, 
21, 1, 0.00435626261863448, 
21, 15, 0.00746224121007392, 
21, 39, 0.0152930586727145, 
39, 1, 0.00017733339074133, 
39, 21, 0.0173508354901006, 
